wavelength,transmission_u,transmission_g,transmission_r,transmission_i,transmission_z,transmission_q
981.5,0.001928051,-0.000130461,0.000299251,0.00051606,96.29792786,-1.24e-05
982.0,0.001320572,4.15e-05,-1.04e-05,0.000190621,96.54892731,0.000213753
982.5,0.001323609,4.29e-05,-2.02e-05,-0.00030379,96.9283905,0.000151471
983.0,0.000774632,0.000178492,0.000334601,0.000337839,97.37020111,0.000531863
983.5,0.001722638,0.000264123,0.000296729,-4.41e-05,97.95635986,0.00026054
984.0,0.001459114,-0.000136895,-8.28e-05,-0.000171698,98.4077301,-0.000197699
984.5,0.001033306,0.000181696,0.000435648,-0.000242117,98.94495392,-1.25e-05
985.0,0.000646982,0.000600778,0.000355038,-9.03e-05,98.7011261,5.31e-05
985.5,0.001373381,9.65e-05,5.87e-05,-5.97e-05,98.10018158,7.05e-05
986.0,0.001283139,0.000135075,0.000114513,6.22e-05,96.45904541,0.000192019
986.5,0.001859028,-0.000190051,-0.000160396,0.00015811,93.99111938,-5.06e-05
987.0,0.00154925,0.000462826,0.000444236,0.000470604,91.96905518,0.0004368
987.5,0.001615463,-8.25e-05,-0.000117101,-6.24e-05,89.56912994,-0.000648704
988.0,0.002120817,-0.000126617,0.000444578,-0.000140258,86.93639374,5.87e-05
988.5,0.001252284,0.000540446,0.000188726,0.000133431,84.26074219,0.000443824
989.0,0.001797225,-0.000229225,0.000275517,0.000198211,78.65209961,-4.66e-05
989.5,0.001803762,0.000225615,9.75e-05,-0.000137324,68.56238556,6.66e-05
990.0,0.001883627,0.000226635,0.00011863,0.000279973,53.3231926,-0.000346449
990.5,0.002431462,3.51e-05,-0.000146794,0.000247498,36.29979706,-0.000145891
991.0,0.002327517,0.000151852,0.000203535,9.54e-05,22.43851662,0.000304529
991.5,0.002868692,0.000187302,0.000318449,0.000216702,13.29267311,-0.000142178
992.0,0.003148163,0.000856582,0.000350147,-0.000211809,7.717571259,0.000117828
992.5,0.003418921,-0.000437745,0.00028299,-0.000622962,4.438307285,0.000127707
993.0,0.004221555,0.000254807,0.000387092,0.00030998,2.696122646,9.54e-05
993.5,0.004604302,3.88e-06,0.000268387,0.000319713,1.650899887,-8.14e-05
994.0,0.004528867,4.64e-05,0.000427302,-6.45e-05,1.054940343,0.000357532
994.5,0.005719876,-4.32e-06,-0.000176189,-2.3e-05,0.692327559,0.000198882
995.0,0.006321519,-6.4e-05,0.000247141,-2.31e-05,0.465047836,1.52e-05
995.5,0.006417405,9.73e-06,-0.000219897,-9.34e-05,0.318820447,5.58e-05
996.0,0.006480298,3.33e-05,0.000180616,0.000268067,0.225582883,0.000135998
996.5,0.007574814,-5.3e-05,6.7e-05,-0.000231186,0.16282247,7.66e-05
997.0,0.007807371,9.14e-07,0.000433012,0.00037902,0.120566376,0.000129053
997.5,0.007649759,0.000341845,0.000214372,-0.000172043,0.090172984,3.23e-05
998.0,0.008142841,-7.9e-05,0.000428021,-1.73e-05,0.069227844,0.000289522
998.5,0.007695499,3.99e-05,0.000472035,0.000240323,0.053140007,3.25e-05
999.0,0.008161606,0.000137267,0.00038858,-0.000327851,0.042318799,0.000237088
999.5,0.007433898,0.00065108,0.000605804,0.000245273,0.03357774,0.000145741
1000.0,0.007184456,0.000175721,9.1e-05,-0.000278321,0.027512733,-0.000240539
1000.5,0.006480369,0.000284456,0.00069063,-7.5e-05,0.022775138,0.00055344
1001.0,0.005859721,0.000266347,0.000521949,0.000125527,0.018662049,-0.000243773
1001.5,0.005484409,-7.47e-05,0.000845607,0.000457596,0.015807431,0.000131613
1002.0,0.004568794,-1.86e-05,0.00061164,-0.000394901,0.013530864,0.000241125
1002.5,0.004676896,-0.000124333,0.001118748,0.000479171,0.011589943,8.02e-05
1003.0,0.00414089,-0.000239665,0.001229991,3.61e-05,0.010460236,0.000304944
1003.5,0.003264558,2.67e-05,0.000849521,0.000137073,0.009032527,0.000230542
1004.0,0.003594341,5.33e-05,0.00113554,0.000771873,0.008205164,-1.61e-05
1004.5,0.003019667,-1.15e-05,0.000718166,0.000602113,0.007208227,-0.000198374
1005.0,0.002917181,7.91e-05,0.001261759,-0.000152427,0.006407912,-0.000167585
1005.5,0.00235923,4.56e-05,0.001304466,4.31e-06,0.005773011,6.1e-05
1006.0,0.002667852,0.000583169,0.001194483,-4.24e-05,0.005357481,-0.000582843
1006.5,0.00223788,9.93e-05,0.000871227,2.45e-05,0.005002583,0.000450473
1007.0,0.002128429,7.22e-05,0.000878183,9.68e-05,0.004473282,-7.29e-05
1007.5,0.002013999,0.000459518,0.001041392,2e-05,0.004306438,7.32e-05
1008.0,0.001560958,0.000698997,0.001041577,0.000268617,0.003721501,5.07e-05
1008.5,0.00181516,0.000392872,0.001207979,0.000302359,0.003966133,0.000304302
1009.0,0.001552652,0.000428451,0.000756685,1.44e-05,0.003258241,0.000240186
1009.5,0.001701803,0.000400643,0.001589466,0.000259362,0.003277262,0.000126454
1010.0,0.001335846,0.000303193,0.00154393,-0.000225346,0.002901392,3.63e-05
1010.5,0.001446044,-1.46e-05,0.001393478,0.000128264,0.002659708,0.000327229
1011.0,0.00126162,0.000614477,0.001285174,-6.83e-05,0.002079234,0.00013552
1011.5,0.000815943,0.000368912,0.002141939,3.64e-05,0.002518982,0.000281572
1012.0,0.001668814,-0.000128453,0.002019887,0.000262676,0.002019867,9.54e-05
1012.5,0.001323028,0.000367287,0.002570218,8.87e-05,0.001797094,0.000342245
1013.0,0.001309275,-0.000102489,0.003233512,-6.06e-05,0.001299933,-0.000203923
1013.5,0.001214135,0.000306362,0.003932196,-0.000106858,0.0012546,-0.000421384
1014.0,0.001345195,0.000139459,0.0045898,-1.7e-06,0.001246662,-0.000182254
1014.5,0.000581604,0.000281461,0.004183219,-3.82e-05,0.001110826,0.000183871
1015.0,0.001186352,0.000256458,0.004356585,0.00017159,0.001234015,0.000261438
1015.5,0.001343446,-0.000309121,0.003127356,-8.52e-05,0.001337967,0.000520576
1016.0,0.000795629,-0.000225046,0.002666155,-0.000225372,0.001046246,9.53e-05
1016.5,0.000952186,0.000191725,0.001997181,-0.000193408,0.000727418,0.000105141
1017.0,0.000588585,0.000357133,0.000824778,0.000206153,0.000733573,2.01e-05
1017.5,0.000695189,0.000389183,0.001291671,-3.37e-05,0.000690766,-5.83e-05
1018.0,0.001018402,2.63e-05,0.000154051,0.000447812,0.000991001,0.000130221
1018.5,0.000325795,-5.92e-05,0.000517884,0.000286103,0.00081549,0.000226554
1019.0,0.000305485,-0.000285474,8.55e-05,0.000548662,0.000260333,9.01e-05
1019.5,0.00049191,-0.000397042,0.000524446,0.000387072,0.000921046,0.000124693
1020.0,0.001169836,-6.05e-05,9.98e-05,4.29e-05,0.000682015,0.000100103
1020.5,0.001047021,-9.25e-05,0.000613322,-9.35e-05,0.000634004,0.000288744
1021.0,0.000883717,-0.000234967,0.000295722,-0.000412657,0.000471797,7.2e-05
1021.5,0.000979154,0.000185905,-0.000245025,0.000332792,0.000848045,-3.47e-05
1022.0,0.000890633,-0.000141998,0.00042854,0.000546731,0.000569222,4.49e-05
1022.5,0.000758853,0.000183087,0.000206936,-0.00030412,0.000544807,0.000190653
1023.0,0.000488125,0.00017034,-5.5e-05,0.000150213,0.001185131,0.00033578
1023.5,0.000840992,0.000234366,-0.0001007,0.00049521,0.000519465,-6.26e-05
1024.0,0.000672339,0.000166419,0.000839916,-0.000316659,0.001017738,-9.05e-05
1024.5,0.000648042,0.000152391,0.00045153,0.000416973,0.000925728,-1.14e-05
1025.0,0.000732292,-3.58e-05,0.000265835,0.000222098,0.001409253,-0.000135582
1025.5,0.000345713,0.000283037,0.000606222,0.00021055,0.00139809,0.000396183
1026.0,0.001106597,0.000495701,-0.000108406,8.02e-06,0.001808256,0.000761787
1026.5,0.00043362,0.000225818,-8.98e-05,-0.000190517,0.001289144,-9.07e-05
1027.0,0.000877753,8.49e-05,0.000344525,-2.67e-05,0.001678749,-0.000167442
1027.5,0.000996057,2.27e-05,2.58e-05,-0.000177113,0.001245606,-0.00020859
1028.0,0.001251498,9.06e-05,0.000528688,0.000145443,0.001961402,-0.000166405
1028.5,0.000745748,0.000597083,0.000544202,0.000149117,0.001232057,0.000389089
1029.0,0.001307839,0.000168481,0.000214791,9.87e-05,0.000839309,0.000185398
1029.5,0.001072642,0.00020462,-3.8e-05,-0.000123752,0.000957999,-0.000116706
1030.0,0.000759353,0.000301836,0.00010589,4.77e-05,0.000978566,0.000398244
1030.5,0.000735295,0.000213805,0.00033192,4.77e-05,0.000742371,-0.000283277
1031.0,0.000922888,-6.2e-05,0.000108386,-0.000278026,0.000857157,-0.000129466
1031.5,0.000754523,0.000278777,0.00031662,0.000142718,0.001131027,5.37e-05
1032.0,0.000915596,0.000127805,0.000727714,-8.41e-05,0.000397065,0.000160837
1032.5,0.001325144,-1.87e-05,0.000597178,-0.00031966,0.001040788,0.000158324
1033.0,0.001053773,0.000639828,0.000743496,-0.000658303,0.000469977,-0.000156182
1033.5,0.0015355,-0.000323198,0.001404323,-0.000183763,0.000506651,-0.000176195
1034.0,0.001486034,0.000378964,0.001303812,0.000182219,0.00089624,0.000315573
1034.5,0.001599805,6.96e-05,0.001021955,-0.000246128,6.33e-05,-0.000276042
1035.0,0.001659011,2.97e-05,0.000695141,8.15e-05,0.000374835,-7.93e-05
1035.5,0.001401247,0.000693788,0.00065778,0.00031194,0.000742514,0.000133716
1036.0,0.001979311,0.000308242,0.001112741,0.000455348,0.000953604,0.00032413
1036.5,0.001558902,-2.62e-05,0.001050678,8.83e-05,0.000914003,0.00016073
1037.0,0.001922532,0.000449164,0.000461917,0.000486086,0.000851003,0.000201312
1037.5,0.00230436,-4.69e-05,0.000603635,6.23e-05,0.000835572,0.000394912
1038.0,0.002233331,-7.73e-05,0.000136315,0.000245226,0.000824022,1.59e-05
1038.5,0.002286097,0.000757825,0.000795995,0.000528277,0.001447842,0.000233363
1039.0,0.002604206,1.5e-05,0.000556563,0.000145711,0.001701326,8.47e-05
1039.5,0.002473692,-7.56e-05,0.000506478,-0.000124158,0.002529831,0.000128031
1040.0,0.002937089,-0.000208176,0.000314652,0.000202959,0.003627976,0.000464171
1040.5,0.003725372,0.000561997,0.000258977,3.22e-05,0.005399191,0.000121943
1041.0,0.003477687,0.000217311,7.13e-06,-0.000213197,0.007033484,-0.000372464
1041.5,0.00396091,0.000170187,-5.18e-05,0.000446033,0.008953827,0.000242585
1042.0,0.004355644,-0.000170586,0.000365311,0.000157274,0.008749092,5.19e-05
1042.5,0.005582204,-2.69e-05,0.000381941,0.000472176,0.007347866,0.00038915
1043.0,0.005712847,8.24e-05,0.000528861,0.000196775,0.005460313,0.000470914
1043.5,0.006587785,0.000168329,0.000550769,0.000805175,0.004175991,0.000160734
1044.0,0.006994215,3.1e-05,-0.000224397,-0.000118077,0.002840525,0.000423452
1044.5,0.0078255,-0.00040558,0.000418941,-3.74e-05,0.002443647,0.000483899
1045.0,0.008397435,-0.000136666,0.000136763,0.000471053,0.002357755,0.000167009
1045.5,0.009645706,0.000217966,0.000599297,3.27e-05,0.001849359,0.000422911
1046.0,0.009774862,-5.29e-05,0.000189165,-0.000273321,0.001888069,1.34e-05
1046.5,0.010577317,0.00036533,0.000358735,0.000147189,0.00164269,0.000498237
1047.0,0.011487405,8.96e-05,0.000633751,-0.000436178,0.001313693,0.000205567
1047.5,0.011470637,6.67e-05,-0.000110841,1.53e-05,0.001544898,0.000145183
1048.0,0.01207466,0.000594275,-5.71e-05,-0.000231435,0.002093671,0.000460813
1048.5,0.011678655,-0.000100636,0.000344674,0.000219816,0.00229182,0.000247293
1049.0,0.011084984,0.000163351,0.000198276,-3.08e-05,0.002563339,-1.33e-05
1049.5,0.011458798,-0.000241516,0.000547217,4.44e-05,0.003182215,0.000275616
1050.0,0.009840219,-0.000201764,0.000276316,-1.55e-05,0.00470634,0.000360685
1050.5,0.009893901,-0.000596922,0.000715697,0.000526338,0.005788463,7.03e-05
1051.0,0.009372563,-0.000375585,0.000422937,3.48e-06,0.008363966,-9.31e-05
1051.5,0.008777115,0.000135706,0.000366075,-4.83e-05,0.010395451,0.000487457
1052.0,0.008135456,-0.0001516,0.001212117,0.000149517,0.008980167,0.00031088
1052.5,0.006885991,-0.000233168,0.001103865,1.4e-05,0.005863369,-0.000118474
1053.0,0.006667883,0.000207298,0.001470686,6.99e-05,0.003722274,-2.45e-05
1053.5,0.006379642,-1.08e-05,0.002058277,4.85e-05,0.002094155,-6.15e-05
1054.0,0.006057266,0.000310985,0.001799883,0.000169235,0.001630044,0.000225548
1054.5,0.005366847,0.000102928,0.001932164,2.08e-05,0.00146468,-4.53e-05
1055.0,0.004704894,7.33e-05,0.00207413,0.000704468,0.001103276,0.000144763
1055.5,0.004082794,-4.84e-05,0.002765245,0.000422923,0.00107741,0.000232575
1056.0,0.004414157,-0.000215261,0.002191681,4.06e-05,0.000669537,8.82e-05
1056.5,0.004248848,0.000322903,0.002726301,0.000296713,0.000419382,-3.54e-05
1057.0,0.00437616,5.12e-05,0.002296891,0.00026653,0.000515731,4.77e-05
1057.5,0.003964277,0.000539223,0.002657155,0.000316515,5.93e-05,-0.000287178
1058.0,0.004297297,0.000385883,0.001980927,2.39e-05,0.000694238,0.000482798
1058.5,0.003455414,-7.29e-05,0.002469608,-0.000574075,0.000129876,0.000184934
1059.0,0.003247047,0.000281025,0.00213186,-0.000248508,0.000442934,0.000244657
1059.5,0.002912364,-9.39e-05,0.002448412,-1.02e-06,0.000460812,0.00011911
1060.0,0.003076789,1.18e-05,0.001377735,-4.79e-05,0.000731107,0.000351535
1060.5,0.003019898,-0.000137071,0.002130479,0.00015859,0.000460653,0.000285572
1061.0,0.002642497,3.75e-05,0.001395728,8.71e-05,0.00023396,0.000324627
1061.5,0.002886005,0.000139291,0.00173049,0.000172995,0.000389297,0.000240583
1062.0,0.002915354,0.000253748,0.001536141,0.000490398,0.000549872,-0.000170901
1062.5,0.002847074,-0.000126647,0.00152922,0.000117298,0.000375533,-3.52e-05
1063.0,0.002754275,-5.99e-05,0.001020594,0.000141283,0.000197362,-0.000165805
1063.5,0.002705927,-5.36e-05,0.001767722,-0.000117343,0.000394002,0.000105887
1064.0,0.002903976,0.000141612,0.001509302,0.000509133,0.000280215,0.000147183
1064.5,0.002761832,-8.72e-05,0.001673679,0.000277048,0.000276365,0.000534907
1065.0,0.002856881,0.000143936,0.001241116,5.59e-05,0.000161401,8.16e-05
1065.5,0.002922964,0.000189042,0.001307689,-3.36e-05,0.000439079,0.000371617
1066.0,0.002957351,9.59e-06,0.001195349,-0.00023598,0.000293829,0.000182533
1066.5,0.002870658,0.000145255,0.00193041,0.00032053,0.000497197,0.000624155
1067.0,0.003060996,0.000535851,0.001334221,3.64e-05,-9.1e-05,-6.3e-05
1067.5,0.002820284,0.000133538,0.001707059,0.00014943,0.000569981,0.000351556
1068.0,0.002854547,-0.000293421,0.002245684,3.47e-05,0.000303985,-4.43e-05
1068.5,0.002913201,0.000168127,0.001830261,0.000798207,-0.000170805,-7.24e-05
1069.0,0.003106729,2.6e-06,0.001982401,0.000474811,0.000474731,2.3e-05
1069.5,0.002785732,8.67e-05,0.001906248,0.000532192,-0.000469353,6.07e-05
1070.0,0.003036443,-0.000314833,0.001314832,0.000140783,-0.000251324,3.47e-05
1070.5,0.002842832,-0.00028117,0.001199715,-9.06e-05,0.000266839,0.000338315
1071.0,0.003192258,0.000288897,0.00182882,-0.000262262,6.01e-05,6.93e-05
1071.5,0.003007231,1.28e-05,0.00100778,-0.000493563,0.000374359,6.59e-05
1072.0,0.003493834,0.000206571,0.001446031,0.000507378,0.000113226,-0.000273517
1072.5,0.003678539,-0.000126075,0.001316692,0.000319974,3.83e-05,-0.000135855
1073.0,0.003725176,2.58e-05,0.000522138,-0.000224453,0.000170705,0.000343081
1073.5,0.003757387,-0.000243245,0.001156985,0.000458336,0.000191773,-0.000119595
1074.0,0.004055765,0.000199051,0.000486859,0.000192611,0.000197703,0.000208024
1074.5,0.003908861,-0.000112478,0.000762746,-0.000203101,-0.0001871,6.14e-05
1075.0,0.00467381,0.000144653,0.000267187,-9.97e-05,0.000323881,-5.28e-05
1075.5,0.004309874,4.45e-05,0.000106724,0.000119932,0.000427428,6.57e-05
1076.0,0.004286672,-7.88e-05,0.000326739,5.98e-05,0.00044182,0.000387457
1076.5,0.004755673,0.000338462,0.000794189,0.000212615,0.000102782,-9.88e-05
1077.0,0.005048785,0.000198894,0.000217324,0.000293604,0.000337655,0.000252047
1077.5,0.005334711,-0.000129759,0.000652204,-2.12e-05,0.000386708,0.000154856
1078.0,0.00529656,-0.000110248,0.00059847,0.000292317,0.000597027,2.18e-06
1078.5,0.005788512,-2.17e-05,0.000219551,-0.00034319,0.001142706,6.45e-05
1079.0,0.006078234,5.95e-05,0.00051193,0.000144945,0.001328572,-3.54e-05
1079.5,0.006675878,0.000150831,0.000157064,0.000631316,0.001350226,1.01e-05
1080.0,0.006699953,-0.000244098,0.00047487,0.000135935,0.001184261,0.000114141
1080.5,0.007230508,0.000328323,-0.000294608,-0.000446618,0.001248356,0.000126421
1081.0,0.007764813,0.000172854,7.09e-05,4.26e-05,0.000594927,-0.000178137
1081.5,0.007572904,0.000164027,0.000359101,-0.000141389,0.001037789,0.000320378
1082.0,0.008490015,0.000383222,0.0001582,0.000259612,0.00059598,5.11e-05
1082.5,0.008605781,7.04e-05,0.000685847,0.000200828,0.000336252,5.94e-05
1083.0,0.008719203,-0.000337769,0.000281293,7.72e-05,0.00064411,8.86e-05
1083.5,0.008861036,-0.000123483,0.00041089,7.31e-05,0.000809842,0.000567006
1084.0,0.009132278,0.000135235,0.000560657,0.000377592,0.0007015,0.000388819
1084.5,0.009807928,0.000471181,0.000236581,5.24e-05,0.00013568,3.96e-05
1085.0,0.00997681,0.000510066,-6e-06,0.000262486,0.000108384,-0.000259743
1085.5,0.010028525,-8.74e-05,0.000454536,0.000194544,0.000231481,0.000158924
1086.0,0.010603287,0.000260429,0.000263175,0.000298876,0.000513809,0.000546297
1086.5,0.010529418,5.51e-05,0.000392052,-0.000162471,1.2e-05,-0.000108556
1087.0,0.010279293,4.49e-05,6.89e-05,-0.000128433,0.000912556,0.000689424
1087.5,0.010428701,0.000328279,-9.58e-05,-0.000172001,0.000502193,-0.000201052
1088.0,0.010457813,0.000383201,0.000312435,-0.000352337,0.00083418,2.9e-05
1088.5,0.010267511,-0.000237309,-0.000359485,-0.000162531,0.000714358,0.000289508
1089.0,0.010053702,0.000165582,0.000546687,0.000752625,0.000666676,-0.000162838
1089.5,0.00960411,3.69e-05,0.000132793,0.000387561,0.000674296,-0.000116807
1090.0,0.00914285,6.61e-05,0.000205409,-6.15e-05,0.001134767,0.000431494
1090.5,0.009157477,1.07e-05,0.000235783,1.63e-05,0.001379564,-0.000155708
1091.0,0.008567301,-0.000354331,0.000466791,-0.000233746,0.001682892,-2.96e-06
1091.5,0.008265066,0.000126325,0.000334081,-0.000233323,0.002222357,0.000189114
1092.0,0.008019895,0.000368446,0.000478264,0.000251088,0.001830033,-0.000209858
1092.5,0.006950709,3.09e-06,0.000397986,0.000203962,0.00197294,0.000316245
1093.0,0.007182117,0.000140597,0.000340765,0.000176205,0.001768513,-1.69e-05
1093.5,0.007169181,5.05e-06,-4.35e-05,-4.65e-05,0.000724118,-0.000258866
1094.0,0.007241427,0.000438058,0.000213036,9.81e-06,0.001175333,0.000276897
1094.5,0.006520007,0.000175139,0.000259445,1.2e-06,0.000278933,-0.00012714
1095.0,0.0061662,-7.66e-05,-0.000382475,-0.000205423,0.000151299,-0.000124637
1095.5,0.005697735,0.000151483,0.0001461,2.62e-05,0.000699907,0.000424968
1096.0,0.005965455,-6.52e-05,6.02e-05,0.000177769,0.000568418,-1.72e-06
1096.5,0.005789671,0.000166545,0.000211919,0.000160167,0.000454356,0.000334083
1097.0,0.005368712,0.000300621,0.000227963,-0.000360422,0.000139971,-2.05e-05
1097.5,0.005257682,3.63e-05,0.000116274,3.99e-05,0.000697861,-3.02e-05
1098.0,0.005027424,-0.000154971,0.000165793,9.56e-05,0.000576835,0.000163181
1098.5,0.004858834,-0.000103529,-0.000365382,-3.35e-05,0.000693821,0.000401529
1099.0,0.004881814,0.000434247,0.000210644,-0.000372488,0.001060249,0.000549644
1099.5,0.004520628,6.16e-05,4.03e-05,0.00026996,-6.44e-05,-0.000164303
1100.0,0.004277937,4.72e-05,0.00027921,-0.000336275,0.000345373,0.00033295
1100.5,0.004344665,0.000193374,0.000335706,0.000326706,0.000506737,-4.61e-05
1101.0,0.004317821,0.000309314,0.000215079,-0.000327228,0.000138306,0.000175204
1101.5,0.004106793,0.000220488,7.23e-05,-0.000197918,0.001086557,0.000752562
1102.0,0.003914416,-4.68e-06,0.000653312,0.00011265,0.000833,2.8e-06
1102.5,0.003903453,-0.000162161,0.000322556,-6.78e-06,0.001342134,0.000427203
1103.0,0.004253103,-8.27e-05,8.53e-05,0.000115999,0.001532811,-7.19e-05
1103.5,0.003743147,0.00014134,0.000646192,0.000334944,0.001769826,0.000493092
1104.0,0.004031241,0.000155738,0.000363827,0.000448839,0.00202946,0.000109151
1104.5,0.003973174,9.04e-05,9.2e-05,-0.000267822,0.001803556,-8.33e-05
1105.0,0.003774406,-7.55e-05,0.00041189,-0.000102078,0.001816328,0.000484019
1105.5,0.003811088,0.000214367,0.001170968,0.000195939,0.000651511,3.95e-05
1106.0,0.003588022,0.000253029,0.000475884,-0.00025174,0.001195376,0.00031107
1106.5,0.003723336,-7.2e-05,0.000644675,-3.24e-05,0.000680525,-0.000314012
1107.0,0.003848235,0.000189758,0.000495522,-0.000110225,0.000690491,0.000262043
1107.5,0.00364403,-0.000215471,0.000287333,-1.71e-05,0.000278425,0.000285658
1108.0,0.003379832,0.000353219,8e-05,0.000345751,0.00035111,-3.97e-06
1108.5,0.004033434,0.000232296,0.000443893,0.000148881,0.000715656,-0.000287441
1109.0,0.003546298,-0.000107961,0.000302428,0.000209383,0.000120066,-5.94e-05
1109.5,0.003745005,0.000348585,0.000284642,-5.05e-05,0.000404813,0.000406862
1110.0,0.003700846,7.7e-05,0.000452812,0.000584686,0.00027885,0.000409622
1110.5,0.003751039,0.000545108,0.00029021,2.86e-05,0.000451404,0.000126099
1111.0,0.003725239,0.000126796,0.000541434,-8.39e-05,0.000574382,-4.56e-05
1111.5,0.003407797,-0.000510838,0.000417881,0.000124935,0.000374079,0.00059568
1112.0,0.003874156,0.000600089,-0.000152847,0.000238702,0.000245259,0.000276356
1112.5,0.003765216,7.89e-06,0.000469469,0.000208615,-0.000167872,0.000166749
1113.0,0.004201318,9.96e-05,0.000299336,0.000488595,0.000438588,0.000136513
1113.5,0.003883815,-6.82e-08,-6.74e-05,0.000263523,0.000618233,0.000129486
1114.0,0.003919324,-0.000100568,0.000299978,0.000460818,0.000299226,4.84e-05
1114.5,0.004429525,6.1e-05,0.000315506,-6.52e-05,5.22e-05,0.000152568
1115.0,0.004367895,0.000532598,0.000353736,0.000356571,0.000488695,0.000277073
1115.5,0.004267034,-0.000140623,0.000390472,0.000271695,-6.72e-05,0.000125625
1116.0,0.004084698,-0.000233702,-9.25e-06,6.9e-05,0.000263455,0.000113226
1116.5,0.004298818,0.000310817,0.000165401,9.17e-05,0.00040288,0.000234456
1117.0,0.005136123,0.00028986,2.48e-05,0.000236786,0.000215637,1.32e-05
1117.5,0.004981293,0.000231751,-0.00012125,9.21e-05,0.000370894,0.000379969
1118.0,0.004696489,0.000460416,0.000610393,3.91e-05,0.000249224,-0.000117397
1118.5,0.004608102,-8.85e-05,0.000181947,-3.4e-05,0.000553333,0.000597384
1119.0,0.004932377,0.000113137,0.000512389,8.64e-05,0.00075722,0.000169841
1119.5,0.005435467,9.63e-05,0.000994389,-0.00013515,0.000681304,0.000115582
1120.0,0.005532987,-9.62e-05,0.000349368,0.000538087,0.000810588,0.000137581
1120.5,0.005334391,0.00030826,0.000341373,3.07e-05,0.001321031,0.000662313
1121.0,0.005600763,-5.71e-05,0.000677141,8.37e-06,0.000620986,4.76e-05
1121.5,0.005694648,-0.000222935,0.000796661,0.000310518,0.000732242,6.25e-05
1122.0,0.005742203,0.00052219,0.000839493,0.000133288,0.000863039,0.000123899
1122.5,0.006289654,3.42e-05,0.001500204,7.15e-05,0.00092137,0.000394164
1123.0,0.006092599,0.000118301,0.001849817,0.000602042,0.000961097,0.00035991
1123.5,0.006356745,0.000107515,0.002885588,0.000243221,0.000721862,-2.08e-05
1124.0,0.007072552,0.000347134,0.003649636,-0.000101866,0.000471756,-0.000175579
1124.5,0.006932508,6.6e-05,0.005887657,0.000443647,0.000548392,3.62e-05
1125.0,0.00716888,0.000104248,0.007017645,-2.81e-05,0.000521331,0.000123223
1125.5,0.007436898,0.000200949,0.007765472,0.000169999,0.000227501,5.28e-05
1126.0,0.007716843,0.000184898,0.006099912,0.000221495,0.000269234,-0.000271429
1126.5,0.007601732,0.000103867,0.005049967,-5.57e-05,0.000427331,0.000111497
1127.0,0.008027622,0.000293774,0.003982688,0.000265762,0.000611752,0.000267957
1127.5,0.008366702,-0.000104175,0.003002395,-0.000359384,-0.000138778,-0.000394807
1128.0,0.008069454,0.000221668,0.002181611,0.000242802,0.000233884,0.000330872
1128.5,0.008498237,0.000171261,0.00182239,0.000267097,0.000440504,0.000111658
1129.0,0.008757926,0.000224958,0.001684438,0.000254652,8.64e-05,0.000346336
1129.5,0.008945934,-2.73e-05,0.001228369,0.000193873,-9.07e-05,-0.000167297
1130.0,0.009245866,1.92e-05,0.00170951,-0.000317598,0.000119812,-3.17e-05
1130.5,0.00903037,-7.98e-05,0.000747888,-9.28e-05,0.000865499,0.00049415
1131.0,0.009328315,-0.000243822,0.000715166,0.000558201,0.00032034,0.000173429
1131.5,0.009630887,0.000214522,0.000942804,-0.000131815,0.000614691,0.000219988
1132.0,0.009595774,0.000120958,0.001461442,0.000386539,0.00042236,4.94e-05
1132.5,0.010178553,-0.000128743,0.001133237,0.000301195,0.001193325,0.000854807
1133.0,0.0095698,-4.64e-05,0.001362937,0.000423479,0.000603285,-0.000160446
1133.5,0.009327849,0.000614255,0.00090772,4.2e-05,0.000742082,0.000249252
1134.0,0.009758366,0.000340324,0.00096232,-0.000262172,0.000456971,9.97e-05
1134.5,0.00960643,-0.000108786,0.001374175,5.95e-05,0.000671144,0.000181307
1135.0,0.009540757,0.000246076,0.000948933,5.83e-05,0.000289291,0.000384138
1135.5,0.009741406,0.000250604,0.001390324,-0.000163662,0.000473171,0.000254469
1136.0,0.009693976,0.000462631,0.00125697,-7.43e-05,0.000247897,-1.46e-05
1136.5,0.00949465,4.62e-05,0.00141695,1.82e-05,0.000814601,0.000753475
1137.0,0.00925912,7.42e-06,0.001024968,0.000157822,0.000308722,-0.000404825
1137.5,0.00912895,0.000227025,0.001322484,0.000404594,-5.66e-06,8.52e-05
1138.0,0.00912132,0.000499264,0.000897643,-5.84e-05,0.000673051,0.000168629
1138.5,0.008840801,5.1e-05,0.000842055,-0.000269153,0.000208473,-3.1e-05
1139.0,0.008553967,0.000358322,0.000540968,0.000160838,0.000518075,0.000222879
1139.5,0.008275152,-0.00036259,0.000530375,6.27e-05,5.37e-05,0.000238307
1140.0,0.008149534,3.62e-05,0.000957292,0.000235928,0.00011389,6.08e-05
1140.5,0.008274466,0.000662785,0.000546803,0.000174566,0.000419841,-2.73e-05
1141.0,0.00813073,0.000305235,0.000175899,0.000413013,0.000675291,0.000317904
1141.5,0.007902561,0.000397458,0.000699467,-0.00036863,-0.000258033,-1.9e-05
1142.0,0.007443054,-0.000162005,0.000303197,0.000177204,-1.25e-05,0.000763099
1142.5,0.007933475,1.69e-06,0.000213282,9.74e-05,0.000114294,0.001507636
1143.0,0.007490939,0.000242981,7.23e-05,9.65e-05,3.1e-06,0.002960242
